"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1164","get started link","Chromium","2026-09-07","passed","2026-09-07","","example.spec.ts","",""
"","2360","has title","Firefox","2026-09-07","passed","2026-09-07","","example.spec.ts","",""
"","1719","User can login successfully","WebKit","2026-09-07","passed","2026-09-07","Login Feature","login.spec.ts","",""
"","2884","get started link","Firefox","2026-09-07","passed","2026-09-07","","example.spec.ts","",""
"","6292","get started link","WebKit","2026-09-07","passed","2026-09-07","","example.spec.ts","",""
"","82","Validate GET users API","WebKit","2026-09-07","passed","2026-09-07","API Tests - ReqRes","api.spec.ts","",""
"","757","User can login successfully","Chromium","2026-09-07","passed","2026-09-07","Login Feature","login.spec.ts","",""
"","349","Validate GET users API","Chromium","2026-09-07","passed","2026-09-07","API Tests - ReqRes","api.spec.ts","",""
"","886","has title","Chromium","2026-09-07","passed","2026-09-07","","example.spec.ts","",""
"","80","Validate GET users API","Firefox","2026-09-07","passed","2026-09-07","API Tests - ReqRes","api.spec.ts","",""
"","1043","User can login successfully","Firefox","2026-09-07","passed","2026-09-07","Login Feature","login.spec.ts","",""
"","4591","has title","WebKit","2026-09-07","passed","2026-09-07","","example.spec.ts","",""
