"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","393","Validate GET users API","Chromium","2026-06-29","passed","2026-06-29","API Tests - ReqRes","api.spec.ts","",""
"","780","has title","Chromium","2026-06-29","passed","2026-06-29","","example.spec.ts","",""
"","1788","User can login successfully","WebKit","2026-06-29","passed","2026-06-29","Login Feature","login.spec.ts","",""
"","901","get started link","Chromium","2026-06-29","passed","2026-06-29","","example.spec.ts","",""
"","1262","User can login successfully","Firefox","2026-06-29","passed","2026-06-29","Login Feature","login.spec.ts","",""
"","7704","get started link","WebKit","2026-06-29","passed","2026-06-29","","example.spec.ts","",""
"","2170","has title","Firefox","2026-06-29","passed","2026-06-29","","example.spec.ts","",""
"","849","User can login successfully","Chromium","2026-06-29","passed","2026-06-29","Login Feature","login.spec.ts","",""
"","90","Validate GET users API","WebKit","2026-06-29","passed","2026-06-29","API Tests - ReqRes","api.spec.ts","",""
"","102","Validate GET users API","Firefox","2026-06-29","passed","2026-06-29","API Tests - ReqRes","api.spec.ts","",""
"","6502","has title","WebKit","2026-06-29","passed","2026-06-29","","example.spec.ts","",""
"","3506","get started link","Firefox","2026-06-29","passed","2026-06-29","","example.spec.ts","",""
