"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","404","Validate GET users API","Chromium","2026-08-21","passed","2026-08-21","API Tests - ReqRes","api.spec.ts","",""
"","2413","has title","Firefox","2026-08-21","passed","2026-08-21","","example.spec.ts","",""
"","1074","has title","Chromium","2026-08-21","passed","2026-08-21","","example.spec.ts","",""
"","682","User can login successfully","Chromium","2026-08-21","passed","2026-08-21","Login Feature","login.spec.ts","",""
"","7305","get started link","WebKit","2026-08-21","passed","2026-08-21","","example.spec.ts","",""
"","124","Validate GET users API","Firefox","2026-08-21","passed","2026-08-21","API Tests - ReqRes","api.spec.ts","",""
"","5884","has title","WebKit","2026-08-21","passed","2026-08-21","","example.spec.ts","",""
"","102","Validate GET users API","WebKit","2026-08-21","passed","2026-08-21","API Tests - ReqRes","api.spec.ts","",""
"","1046","User can login successfully","Firefox","2026-08-21","passed","2026-08-21","Login Feature","login.spec.ts","",""
"","1189","get started link","Chromium","2026-08-21","passed","2026-08-21","","example.spec.ts","",""
"","1709","User can login successfully","WebKit","2026-08-21","passed","2026-08-21","Login Feature","login.spec.ts","",""
"","3090","get started link","Firefox","2026-08-21","passed","2026-08-21","","example.spec.ts","",""
