"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3813","has title","WebKit","2026-07-16","passed","2026-07-16","","example.spec.ts","",""
"","110","Validate GET users API","Firefox","2026-07-16","passed","2026-07-16","API Tests - ReqRes","api.spec.ts","",""
"","2688","get started link","Firefox","2026-07-16","passed","2026-07-16","","example.spec.ts","",""
"","775","User can login successfully","Chromium","2026-07-16","passed","2026-07-16","Login Feature","login.spec.ts","",""
"","6766","get started link","WebKit","2026-07-16","passed","2026-07-16","","example.spec.ts","",""
"","130","Validate GET users API","WebKit","2026-07-16","passed","2026-07-16","API Tests - ReqRes","api.spec.ts","",""
"","1076","User can login successfully","Firefox","2026-07-16","passed","2026-07-16","Login Feature","login.spec.ts","",""
"","354","Validate GET users API","Chromium","2026-07-16","passed","2026-07-16","API Tests - ReqRes","api.spec.ts","",""
"","2245","has title","Firefox","2026-07-16","passed","2026-07-16","","example.spec.ts","",""
"","2254","User can login successfully","WebKit","2026-07-16","passed","2026-07-16","Login Feature","login.spec.ts","",""
"","1100","get started link","Chromium","2026-07-16","passed","2026-07-16","","example.spec.ts","",""
"","906","has title","Chromium","2026-07-16","passed","2026-07-16","","example.spec.ts","",""
