"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","635","User can login successfully","Chromium","2026-07-14","passed","2026-07-14","Login Feature","login.spec.ts","",""
"","88","Validate GET users API","WebKit","2026-07-14","passed","2026-07-14","API Tests - ReqRes","api.spec.ts","",""
"","1183","get started link","Chromium","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","79","Validate GET users API","Firefox","2026-07-14","passed","2026-07-14","API Tests - ReqRes","api.spec.ts","",""
"","999","has title","Chromium","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","2283","has title","Firefox","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","8271","get started link","WebKit","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","1584","User can login successfully","WebKit","2026-07-14","passed","2026-07-14","Login Feature","login.spec.ts","",""
"","7179","has title","WebKit","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","292","Validate GET users API","Chromium","2026-07-14","passed","2026-07-14","API Tests - ReqRes","api.spec.ts","",""
"","3165","get started link","Firefox","2026-07-14","passed","2026-07-14","","example.spec.ts","",""
"","1059","User can login successfully","Firefox","2026-07-14","passed","2026-07-14","Login Feature","login.spec.ts","",""
