"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","101","Validate GET users API","Firefox","2026-07-18","passed","2026-07-18","API Tests - ReqRes","api.spec.ts","",""
"","951","User can login successfully","Firefox","2026-07-18","passed","2026-07-18","Login Feature","login.spec.ts","",""
"","4234","has title","WebKit","2026-07-18","passed","2026-07-18","","example.spec.ts","",""
"","1009","has title","Chromium","2026-07-18","passed","2026-07-18","","example.spec.ts","",""
"","5203","get started link","WebKit","2026-07-18","passed","2026-07-18","","example.spec.ts","",""
"","446","Validate GET users API","Chromium","2026-07-18","passed","2026-07-18","API Tests - ReqRes","api.spec.ts","",""
"","2259","has title","Firefox","2026-07-18","passed","2026-07-18","","example.spec.ts","",""
"","821","User can login successfully","Chromium","2026-07-18","passed","2026-07-18","Login Feature","login.spec.ts","",""
"","1130","get started link","Chromium","2026-07-18","passed","2026-07-18","","example.spec.ts","",""
"","2682","get started link","Firefox","2026-07-18","passed","2026-07-18","","example.spec.ts","",""
"","1559","User can login successfully","WebKit","2026-07-18","passed","2026-07-18","Login Feature","login.spec.ts","",""
"","111","Validate GET users API","WebKit","2026-07-18","passed","2026-07-18","API Tests - ReqRes","api.spec.ts","",""
