"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2000","User can login successfully","WebKit","2026-09-26","passed","2026-09-26","Login Feature","login.spec.ts","",""
"","10596","get started link","WebKit","2026-09-26","passed","2026-09-26","","example.spec.ts","",""
"","638","User can login successfully","Chromium","2026-09-26","passed","2026-09-26","Login Feature","login.spec.ts","",""
"","128","Validate GET users API","Chromium","2026-09-26","passed","2026-09-26","API Tests - ReqRes","api.spec.ts","",""
"","1304","get started link","Chromium","2026-09-26","passed","2026-09-26","","example.spec.ts","",""
"","993","User can login successfully","Firefox","2026-09-26","passed","2026-09-26","Login Feature","login.spec.ts","",""
"","2262","has title","Firefox","2026-09-26","passed","2026-09-26","","example.spec.ts","",""
"","92","Validate GET users API","WebKit","2026-09-26","passed","2026-09-26","API Tests - ReqRes","api.spec.ts","",""
"","2872","get started link","Firefox","2026-09-26","passed","2026-09-26","","example.spec.ts","",""
"","9085","has title","WebKit","2026-09-26","passed","2026-09-26","","example.spec.ts","",""
"","1250","has title","Chromium","2026-09-26","passed","2026-09-26","","example.spec.ts","",""
"","86","Validate GET users API","Firefox","2026-09-26","passed","2026-09-26","API Tests - ReqRes","api.spec.ts","",""
