"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","100","Validate GET users API","WebKit","2026-08-24","passed","2026-08-24","API Tests - ReqRes","api.spec.ts","",""
"","746","get started link","Chromium","2026-08-24","passed","2026-08-24","","example.spec.ts","",""
"","697","User can login successfully","Firefox","2026-08-24","passed","2026-08-24","Login Feature","login.spec.ts","",""
"","611","User can login successfully","Chromium","2026-08-24","passed","2026-08-24","Login Feature","login.spec.ts","",""
"","100","Validate GET users API","Firefox","2026-08-24","passed","2026-08-24","API Tests - ReqRes","api.spec.ts","",""
"","4422","has title","WebKit","2026-08-24","passed","2026-08-24","","example.spec.ts","",""
"","1133","User can login successfully","WebKit","2026-08-24","passed","2026-08-24","Login Feature","login.spec.ts","",""
"","1891","get started link","Firefox","2026-08-24","passed","2026-08-24","","example.spec.ts","",""
"","690","has title","Chromium","2026-08-24","passed","2026-08-24","","example.spec.ts","",""
"","1510","has title","Firefox","2026-08-24","passed","2026-08-24","","example.spec.ts","",""
"","445","Validate GET users API","Chromium","2026-08-24","passed","2026-08-24","API Tests - ReqRes","api.spec.ts","",""
"","5004","get started link","WebKit","2026-08-24","passed","2026-08-24","","example.spec.ts","",""
