"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","892","get started link","Chromium","2026-07-15","passed","2026-07-15","","example.spec.ts","",""
"","847","has title","Chromium","2026-07-15","passed","2026-07-15","","example.spec.ts","",""
"","1753","User can login successfully","WebKit","2026-07-15","passed","2026-07-15","Login Feature","login.spec.ts","",""
"","2251","get started link","Firefox","2026-07-15","passed","2026-07-15","","example.spec.ts","",""
"","3340","get started link","WebKit","2026-07-15","passed","2026-07-15","","example.spec.ts","",""
"","449","Validate GET users API","Chromium","2026-07-15","passed","2026-07-15","API Tests - ReqRes","api.spec.ts","",""
"","677","User can login successfully","Chromium","2026-07-15","passed","2026-07-15","Login Feature","login.spec.ts","",""
"","96","Validate GET users API","WebKit","2026-07-15","passed","2026-07-15","API Tests - ReqRes","api.spec.ts","",""
"","914","User can login successfully","Firefox","2026-07-15","passed","2026-07-15","Login Feature","login.spec.ts","",""
"","1724","has title","WebKit","2026-07-15","passed","2026-07-15","","example.spec.ts","",""
"","107","Validate GET users API","Firefox","2026-07-15","passed","2026-07-15","API Tests - ReqRes","api.spec.ts","",""
"","2358","has title","Firefox","2026-07-15","passed","2026-07-15","","example.spec.ts","",""
