"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7738","get started link","WebKit","2026-07-03","passed","2026-07-03","","example.spec.ts","",""
"","94","Validate GET users API","Firefox","2026-07-03","passed","2026-07-03","API Tests - ReqRes","api.spec.ts","",""
"","89","Validate GET users API","WebKit","2026-07-03","passed","2026-07-03","API Tests - ReqRes","api.spec.ts","",""
"","913","User can login successfully","Chromium","2026-07-03","passed","2026-07-03","Login Feature","login.spec.ts","",""
"","2595","get started link","Firefox","2026-07-03","passed","2026-07-03","","example.spec.ts","",""
"","380","Validate GET users API","Chromium","2026-07-03","passed","2026-07-03","API Tests - ReqRes","api.spec.ts","",""
"","1152","get started link","Chromium","2026-07-03","passed","2026-07-03","","example.spec.ts","",""
"","2364","has title","Firefox","2026-07-03","passed","2026-07-03","","example.spec.ts","",""
"","4529","has title","WebKit","2026-07-03","passed","2026-07-03","","example.spec.ts","",""
"","815","has title","Chromium","2026-07-03","passed","2026-07-03","","example.spec.ts","",""
"","2206","User can login successfully","WebKit","2026-07-03","passed","2026-07-03","Login Feature","login.spec.ts","",""
"","1185","User can login successfully","Firefox","2026-07-03","passed","2026-07-03","Login Feature","login.spec.ts","",""
