"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2066","get started link","Firefox","2026-08-23","passed","2026-08-23","","example.spec.ts","",""
"","103","Validate GET users API","Firefox","2026-08-23","passed","2026-08-23","API Tests - ReqRes","api.spec.ts","",""
"","1770","has title","Firefox","2026-08-23","passed","2026-08-23","","example.spec.ts","",""
"","5717","get started link","WebKit","2026-08-23","passed","2026-08-23","","example.spec.ts","",""
"","109","Validate GET users API","WebKit","2026-08-23","passed","2026-08-23","API Tests - ReqRes","api.spec.ts","",""
"","4745","has title","WebKit","2026-08-23","passed","2026-08-23","","example.spec.ts","",""
"","327","Validate GET users API","Chromium","2026-08-23","passed","2026-08-23","API Tests - ReqRes","api.spec.ts","",""
"","1051","get started link","Chromium","2026-08-23","passed","2026-08-23","","example.spec.ts","",""
"","938","has title","Chromium","2026-08-23","passed","2026-08-23","","example.spec.ts","",""
"","958","User can login successfully","Firefox","2026-08-23","passed","2026-08-23","Login Feature","login.spec.ts","",""
"","653","User can login successfully","Chromium","2026-08-23","passed","2026-08-23","Login Feature","login.spec.ts","",""
"","1422","User can login successfully","WebKit","2026-08-23","passed","2026-08-23","Login Feature","login.spec.ts","",""
