"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","85","Validate GET users API","Firefox","2026-08-11","passed","2026-08-11","API Tests - ReqRes","api.spec.ts","",""
"","1039","User can login successfully","Firefox","2026-08-11","passed","2026-08-11","Login Feature","login.spec.ts","",""
"","2546","has title","Firefox","2026-08-11","passed","2026-08-11","","example.spec.ts","",""
"","8265","has title","WebKit","2026-08-11","passed","2026-08-11","","example.spec.ts","",""
"","3279","get started link","Firefox","2026-08-11","passed","2026-08-11","","example.spec.ts","",""
"","9894","get started link","WebKit","2026-08-11","passed","2026-08-11","","example.spec.ts","",""
"","167","Validate GET users API","Chromium","2026-08-11","passed","2026-08-11","API Tests - ReqRes","api.spec.ts","",""
"","651","User can login successfully","Chromium","2026-08-11","passed","2026-08-11","Login Feature","login.spec.ts","",""
"","1878","User can login successfully","WebKit","2026-08-11","passed","2026-08-11","Login Feature","login.spec.ts","",""
"","83","Validate GET users API","WebKit","2026-08-11","passed","2026-08-11","API Tests - ReqRes","api.spec.ts","",""
"","988","has title","Chromium","2026-08-11","passed","2026-08-11","","example.spec.ts","",""
"","1072","get started link","Chromium","2026-08-11","passed","2026-08-11","","example.spec.ts","",""
