"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","677","User can login successfully","Chromium","2026-08-14","passed","2026-08-14","Login Feature","login.spec.ts","",""
"","2456","has title","Firefox","2026-08-14","passed","2026-08-14","","example.spec.ts","",""
"","7305","get started link","WebKit","2026-08-14","passed","2026-08-14","","example.spec.ts","",""
"","2809","get started link","Firefox","2026-08-14","passed","2026-08-14","","example.spec.ts","",""
"","102","Validate GET users API","WebKit","2026-08-14","passed","2026-08-14","API Tests - ReqRes","api.spec.ts","",""
"","117","Validate GET users API","Firefox","2026-08-14","passed","2026-08-14","API Tests - ReqRes","api.spec.ts","",""
"","410","Validate GET users API","Chromium","2026-08-14","passed","2026-08-14","API Tests - ReqRes","api.spec.ts","",""
"","6373","has title","WebKit","2026-08-14","passed","2026-08-14","","example.spec.ts","",""
"","1038","User can login successfully","Firefox","2026-08-14","passed","2026-08-14","Login Feature","login.spec.ts","",""
"","1682","User can login successfully","WebKit","2026-08-14","passed","2026-08-14","Login Feature","login.spec.ts","",""
"","1160","get started link","Chromium","2026-08-14","passed","2026-08-14","","example.spec.ts","",""
"","1068","has title","Chromium","2026-08-14","passed","2026-08-14","","example.spec.ts","",""
