"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102","Validate GET users API","WebKit","2026-07-27","passed","2026-07-27","API Tests - ReqRes","api.spec.ts","",""
"","644","User can login successfully","Chromium","2026-07-27","passed","2026-07-27","Login Feature","login.spec.ts","",""
"","1770","User can login successfully","WebKit","2026-07-27","passed","2026-07-27","Login Feature","login.spec.ts","",""
"","7640","has title","WebKit","2026-07-27","passed","2026-07-27","","example.spec.ts","",""
"","380","Validate GET users API","Chromium","2026-07-27","passed","2026-07-27","API Tests - ReqRes","api.spec.ts","",""
"","939","User can login successfully","Firefox","2026-07-27","passed","2026-07-27","Login Feature","login.spec.ts","",""
"","1046","has title","Chromium","2026-07-27","passed","2026-07-27","","example.spec.ts","",""
"","8701","get started link","WebKit","2026-07-27","passed","2026-07-27","","example.spec.ts","",""
"","113","Validate GET users API","Firefox","2026-07-27","passed","2026-07-27","API Tests - ReqRes","api.spec.ts","",""
"","1143","get started link","Chromium","2026-07-27","passed","2026-07-27","","example.spec.ts","",""
"","2376","has title","Firefox","2026-07-27","passed","2026-07-27","","example.spec.ts","",""
"","2805","get started link","Firefox","2026-07-27","passed","2026-07-27","","example.spec.ts","",""
