"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7223","has title","WebKit","2026-09-19","passed","2026-09-19","","example.spec.ts","",""
"","696","User can login successfully","Chromium","2026-09-19","passed","2026-09-19","Login Feature","login.spec.ts","",""
"","1303","get started link","Chromium","2026-09-19","passed","2026-09-19","","example.spec.ts","",""
"","164","Validate GET users API","Chromium","2026-09-19","passed","2026-09-19","API Tests - ReqRes","api.spec.ts","",""
"","3238","get started link","Firefox","2026-09-19","passed","2026-09-19","","example.spec.ts","",""
"","98","Validate GET users API","Firefox","2026-09-19","passed","2026-09-19","API Tests - ReqRes","api.spec.ts","",""
"","1339","User can login successfully","WebKit","2026-09-19","passed","2026-09-19","Login Feature","login.spec.ts","",""
"","1188","has title","Chromium","2026-09-19","passed","2026-09-19","","example.spec.ts","",""
"","122","Validate GET users API","WebKit","2026-09-19","passed","2026-09-19","API Tests - ReqRes","api.spec.ts","",""
"","2133","has title","Firefox","2026-09-19","passed","2026-09-19","","example.spec.ts","",""
"","884","User can login successfully","Firefox","2026-09-19","passed","2026-09-19","Login Feature","login.spec.ts","",""
"","7796","get started link","WebKit","2026-09-19","passed","2026-09-19","","example.spec.ts","",""
