"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2757","User can login successfully","WebKit","2026-07-30","passed","2026-07-30","Login Feature","login.spec.ts","",""
"","91","Validate GET users API","WebKit","2026-07-30","passed","2026-07-30","API Tests - ReqRes","api.spec.ts","",""
"","3442","get started link","Firefox","2026-07-30","passed","2026-07-30","","example.spec.ts","",""
"","831","User can login successfully","Chromium","2026-07-30","passed","2026-07-30","Login Feature","login.spec.ts","",""
"","1105","User can login successfully","Firefox","2026-07-30","passed","2026-07-30","Login Feature","login.spec.ts","",""
"","10792","get started link","WebKit","2026-07-30","passed","2026-07-30","","example.spec.ts","",""
"","283","Validate GET users API","Chromium","2026-07-30","passed","2026-07-30","API Tests - ReqRes","api.spec.ts","",""
"","1084","has title","Chromium","2026-07-30","passed","2026-07-30","","example.spec.ts","",""
"","1434","get started link","Chromium","2026-07-30","passed","2026-07-30","","example.spec.ts","",""
"","120","Validate GET users API","Firefox","2026-07-30","passed","2026-07-30","API Tests - ReqRes","api.spec.ts","",""
"","7453","has title","WebKit","2026-07-30","passed","2026-07-30","","example.spec.ts","",""
"","2697","has title","Firefox","2026-07-30","passed","2026-07-30","","example.spec.ts","",""
