"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1760","has title","Firefox","2026-09-18","passed","2026-09-18","","example.spec.ts","",""
"","785","has title","Chromium","2026-09-18","passed","2026-09-18","","example.spec.ts","",""
"","834","User can login successfully","Firefox","2026-09-18","passed","2026-09-18","Login Feature","login.spec.ts","",""
"","2079","get started link","Firefox","2026-09-18","passed","2026-09-18","","example.spec.ts","",""
"","877","get started link","Chromium","2026-09-18","passed","2026-09-18","","example.spec.ts","",""
"","125","Validate GET users API","WebKit","2026-09-18","passed","2026-09-18","API Tests - ReqRes","api.spec.ts","",""
"","3839","has title","WebKit","2026-09-18","passed","2026-09-18","","example.spec.ts","",""
"","577","User can login successfully","Chromium","2026-09-18","passed","2026-09-18","Login Feature","login.spec.ts","",""
"","345","Validate GET users API","Chromium","2026-09-18","passed","2026-09-18","API Tests - ReqRes","api.spec.ts","",""
"","1675","User can login successfully","WebKit","2026-09-18","passed","2026-09-18","Login Feature","login.spec.ts","",""
"","112","Validate GET users API","Firefox","2026-09-18","passed","2026-09-18","API Tests - ReqRes","api.spec.ts","",""
"","4688","get started link","WebKit","2026-09-18","passed","2026-09-18","","example.spec.ts","",""
