"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","901","User can login successfully","Firefox","2026-09-25","passed","2026-09-25","Login Feature","login.spec.ts","",""
"","1029","get started link","Chromium","2026-09-25","passed","2026-09-25","","example.spec.ts","",""
"","11247","get started link","WebKit","2026-09-25","passed","2026-09-25","","example.spec.ts","",""
"","2162","has title","Firefox","2026-09-25","passed","2026-09-25","","example.spec.ts","",""
"","283","Validate GET users API","Chromium","2026-09-25","passed","2026-09-25","API Tests - ReqRes","api.spec.ts","",""
"","9836","has title","WebKit","2026-09-25","passed","2026-09-25","","example.spec.ts","",""
"","86","Validate GET users API","Firefox","2026-09-25","passed","2026-09-25","API Tests - ReqRes","api.spec.ts","",""
"","715","User can login successfully","Chromium","2026-09-25","passed","2026-09-25","Login Feature","login.spec.ts","",""
"","2571","get started link","Firefox","2026-09-25","passed","2026-09-25","","example.spec.ts","",""
"","1016","has title","Chromium","2026-09-25","passed","2026-09-25","","example.spec.ts","",""
"","78","Validate GET users API","WebKit","2026-09-25","passed","2026-09-25","API Tests - ReqRes","api.spec.ts","",""
"","1798","User can login successfully","WebKit","2026-09-25","passed","2026-09-25","Login Feature","login.spec.ts","",""
