"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","113","Validate GET users API","Firefox","2026-07-22","passed","2026-07-22","API Tests - ReqRes","api.spec.ts","",""
"","840","User can login successfully","Chromium","2026-07-22","passed","2026-07-22","Login Feature","login.spec.ts","",""
"","2483","has title","Firefox","2026-07-22","passed","2026-07-22","","example.spec.ts","",""
"","106","Validate GET users API","WebKit","2026-07-22","passed","2026-07-22","API Tests - ReqRes","api.spec.ts","",""
"","330","Validate GET users API","Chromium","2026-07-22","passed","2026-07-22","API Tests - ReqRes","api.spec.ts","",""
"","6881","get started link","WebKit","2026-07-22","passed","2026-07-22","","example.spec.ts","",""
"","974","has title","Chromium","2026-07-22","passed","2026-07-22","","example.spec.ts","",""
"","1181","get started link","Chromium","2026-07-22","passed","2026-07-22","","example.spec.ts","",""
"","5842","has title","WebKit","2026-07-22","passed","2026-07-22","","example.spec.ts","",""
"","2845","get started link","Firefox","2026-07-22","passed","2026-07-22","","example.spec.ts","",""
"","1097","User can login successfully","Firefox","2026-07-22","passed","2026-07-22","Login Feature","login.spec.ts","",""
"","1654","User can login successfully","WebKit","2026-07-22","passed","2026-07-22","Login Feature","login.spec.ts","",""
