"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1580","User can login successfully","WebKit","2026-07-21","passed","2026-07-21","Login Feature","login.spec.ts","",""
"","98","Validate GET users API","Firefox","2026-07-21","passed","2026-07-21","API Tests - ReqRes","api.spec.ts","",""
"","7790","get started link","WebKit","2026-07-21","passed","2026-07-21","","example.spec.ts","",""
"","3039","has title","Firefox","2026-07-21","passed","2026-07-21","","example.spec.ts","",""
"","7178","has title","WebKit","2026-07-21","passed","2026-07-21","","example.spec.ts","",""
"","1212","get started link","Chromium","2026-07-21","passed","2026-07-21","","example.spec.ts","",""
"","95","Validate GET users API","WebKit","2026-07-21","passed","2026-07-21","API Tests - ReqRes","api.spec.ts","",""
"","2651","get started link","Firefox","2026-07-21","passed","2026-07-21","","example.spec.ts","",""
"","645","User can login successfully","Chromium","2026-07-21","passed","2026-07-21","Login Feature","login.spec.ts","",""
"","971","has title","Chromium","2026-07-21","passed","2026-07-21","","example.spec.ts","",""
"","193","Validate GET users API","Chromium","2026-07-21","passed","2026-07-21","API Tests - ReqRes","api.spec.ts","",""
"","1270","User can login successfully","Firefox","2026-07-21","passed","2026-07-21","Login Feature","login.spec.ts","",""
