"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","812","User can login successfully","Chromium","2026-09-12","passed","2026-09-12","Login Feature","login.spec.ts","",""
"","2802","get started link","Firefox","2026-09-12","passed","2026-09-12","","example.spec.ts","",""
"","131","Validate GET users API","WebKit","2026-09-12","passed","2026-09-12","API Tests - ReqRes","api.spec.ts","",""
"","5370","has title","WebKit","2026-09-12","passed","2026-09-12","","example.spec.ts","",""
"","1083","User can login successfully","Firefox","2026-09-12","passed","2026-09-12","Login Feature","login.spec.ts","",""
"","6509","get started link","WebKit","2026-09-12","passed","2026-09-12","","example.spec.ts","",""
"","137","Validate GET users API","Firefox","2026-09-12","passed","2026-09-12","API Tests - ReqRes","api.spec.ts","",""
"","1036","get started link","Chromium","2026-09-12","passed","2026-09-12","","example.spec.ts","",""
"","945","has title","Chromium","2026-09-12","passed","2026-09-12","","example.spec.ts","",""
"","2196","has title","Firefox","2026-09-12","passed","2026-09-12","","example.spec.ts","",""
"","425","Validate GET users API","Chromium","2026-09-12","passed","2026-09-12","API Tests - ReqRes","api.spec.ts","",""
"","1715","User can login successfully","WebKit","2026-09-12","passed","2026-09-12","Login Feature","login.spec.ts","",""
